customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID0879,Male,1,Yes,No,57,No,No,Fiber optic,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,85.92,5377.09,No
ID0880,Male,0,No,Yes,47,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Electronic check,102.49,6251.56,Yes
ID0881,Male,1,No,No,31,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,120.59,6232.49,Yes
ID0882,Female,1,Yes,No,46,Yes,No phone service,No,No,No internet service,No internet service,No,No,No,Two year,No,Credit card (automatic),121.07,4328.07,No
ID0883,Male,0,Yes,Yes,26,No,No phone service,No,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,63.17,6401.15,Yes
ID0884,Female,0,Yes,No,5,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,126.19,4807.87,Yes
ID0885,Female,0,No,No,52,No,No phone service,No,Yes,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),32.5,2585.9,Yes
ID0886,Male,1,Yes,No,54,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),68.05,4533.76,Yes
ID0887,Male,1,No,No,33,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),120.47,4315.71,No
ID0888,Female,1,No,Yes,50,No,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),57.73,6606.27,Yes
ID0889,Female,0,Yes,Yes,38,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.57,7856.64,Yes
ID0890,Male,0,Yes,No,27,No,No,DSL,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),60.55,3348.23,No
ID0891,Male,1,No,No,15,No,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card (automatic),91.83,6131.78,Yes
ID0892,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,74.26,889.12,No
ID0893,Male,0,No,No,21,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),103.39,6237.96,Yes
ID0894,Male,0,Yes,Yes,46,Yes,No phone service,No,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,120.38,3035.18,No
ID0895,Female,0,Yes,No,69,No,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.08,412.17,Yes
ID0896,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,50.64,2970.63,No
ID0897,Female,1,No,Yes,38,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,124.19,4925.07,No
ID0898,Female,0,Yes,Yes,62,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,56.7,1043.07,No
ID0899,Male,1,No,Yes,62,Yes,Yes,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,45.13,7400.86,Yes
ID0900,Male,1,No,Yes,46,No,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,39.08,714.6,No
ID0901,Male,1,No,No,13,No,No,No,No,No internet service,No internet service,No,No,Yes,Two year,No,Mailed check,86.89,7448.04,Yes
ID0902,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),41.48,5687.38,No
ID0903,Female,0,Yes,No,6,No,Yes,No,Yes,No internet service,Yes,Yes,No,No,Two year,No,Electronic check,44.01,2705.72,No
ID0904,Male,0,No,Yes,8,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,60.29,3187.92,No
ID0905,Male,0,No,Yes,44,No,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,58.44,5953.38,Yes
ID0906,Female,1,Yes,No,33,Yes,No,No,No,No internet service,No,Yes,Yes,No,One year,Yes,Credit card (automatic),91.02,4852.61,Yes
ID0907,Female,0,No,Yes,50,No,No phone service,No,No internet service,No internet service,Yes,Yes,No,No,One year,No,Bank transfer (automatic),112.48,5406.97,No
ID0908,Male,0,Yes,Yes,11,No,No,Fiber optic,No,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,106.89,3175.39,No
ID0909,Male,1,No,Yes,28,No,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,56.5,3954.72,No
ID0910,Female,0,Yes,Yes,70,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,54.77,7920.94,No
ID0911,Male,1,No,No,41,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),127.53,1790.98,No
ID0912,Male,1,Yes,No,16,Yes,Yes,No,Yes,No,No,Yes,No internet service,No,Two year,Yes,Electronic check,30.82,3402.05,No
ID0913,Male,1,No,Yes,68,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),118.84,2406.39,No
ID0914,Female,1,No,Yes,48,No,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),50.16,6145.37,No
ID0915,Female,1,Yes,Yes,56,No,No phone service,No,No internet service,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,125.67,6136.69,Yes
ID0916,Female,1,Yes,No,64,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,64.56,2411.31,No
ID0917,Female,1,Yes,No,59,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,74.47,743.97,Yes
ID0918,Female,1,Yes,No,62,Yes,No,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),101.41,191.31,No
ID0919,Female,0,No,No,11,No,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,89.34,3477.85,Yes
ID0920,Female,0,No,Yes,18,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,Two year,No,Electronic check,62.1,3342.66,Yes
ID0921,Male,0,Yes,Yes,19,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),85.93,7909.27,No
ID0922,Male,0,No,Yes,55,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,103.79,3812.43,Yes
ID0923,Male,1,Yes,No,26,No,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,34.27,2126.7,Yes
ID0924,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),31.12,7141.7,No
ID0925,Male,1,No,No,4,No,No phone service,No,Yes,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),76.25,3980.43,No
ID0926,Male,0,No,No,29,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),43.31,4834.48,No
ID0927,Male,0,No,Yes,59,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No,Two year,No,Bank transfer (automatic),97.09,856.77,Yes
ID0928,Female,0,No,Yes,17,Yes,No,No,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,51.61,3126.03,No
ID0929,Female,1,No,Yes,43,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No,One year,Yes,Mailed check,73.71,7560.36,Yes
ID0930,Male,0,No,No,66,Yes,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,49.95,4758.08,No
ID0931,Male,1,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Mailed check,85.39,2822.55,No
ID0932,Female,1,Yes,Yes,8,No,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),41.71,5043.76,Yes
ID0933,Male,0,Yes,Yes,13,No,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),32.32,7293.24,Yes
ID0934,Male,0,Yes,No,8,No,No,Fiber optic,Yes,No internet service,No,No,No,Yes,One year,No,Bank transfer (automatic),35.15,2265.52,Yes
ID0935,Female,0,Yes,Yes,65,No,No,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,126.37,4091.41,No
ID0936,Male,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,No,Mailed check,44.36,7674.65,No
ID0937,Female,0,No,No,39,Yes,No phone service,No,No internet service,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,101.55,1462.92,No
ID0938,Male,1,Yes,Yes,59,No,No phone service,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,36.85,5786.34,Yes
ID0939,Female,1,Yes,Yes,44,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,No,Mailed check,40.91,4955.39,Yes
ID0940,Female,0,Yes,Yes,9,No,Yes,No,Yes,No,No internet service,No internet service,No internet service,No,One year,No,Electronic check,81.39,5470.42,Yes
ID0941,Female,0,Yes,Yes,37,No,No phone service,No,No,No internet service,No,No internet service,Yes,No internet service,One year,No,Mailed check,76.94,2875.63,Yes
ID0942,Male,1,Yes,No,36,No,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Two year,No,Electronic check,126.1,2580.64,No
ID0943,Female,1,Yes,No,28,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Mailed check,125.42,5506.25,Yes
ID0944,Male,1,Yes,No,42,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),108.73,1803.78,Yes
ID0945,Male,0,No,Yes,43,Yes,No,No,No,Yes,No internet service,No,No,No,Month-to-month,No,Credit card (automatic),90.8,3416.26,No
ID0946,Male,1,No,No,42,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,75.94,1587.57,No
ID0947,Male,0,Yes,Yes,66,No,Yes,No,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,65.96,166.6,Yes
ID0948,Female,1,No,Yes,55,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),125.65,7764.44,Yes
ID0949,Female,1,No,Yes,72,No,No phone service,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.88,3511.44,Yes
ID0950,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.48,7758.85,Yes
ID0951,Male,1,No,Yes,22,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,53.41,1209.55,Yes
ID0952,Female,0,Yes,Yes,27,No,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.71,4741.19,Yes
ID0953,Male,0,No,No,67,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,125.45,1688.68,No
ID0954,Female,1,No,Yes,13,Yes,No phone service,DSL,No,No,Yes,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),61.68,6342.58,No
ID0955,Male,0,No,No,45,No,Yes,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,No,Mailed check,74.69,6292.24,No
ID0956,Male,0,Yes,No,10,No,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),41.57,990.59,No
ID0957,Female,1,Yes,Yes,9,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),114.52,7306.3,Yes
ID0958,Male,0,Yes,Yes,54,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,32.78,1638.56,Yes
ID0959,Female,0,Yes,Yes,27,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),114.22,4943.51,Yes
ID0960,Male,0,Yes,No,34,No,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),44.16,7887.5,Yes
ID0961,Male,1,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),119.53,7071.92,No
ID0962,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,103.7,7657.85,Yes
ID0963,Female,1,No,Yes,71,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),46.62,2807.52,Yes
ID0964,Male,1,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Electronic check,87.14,935.04,Yes
ID0965,Male,0,No,No,20,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),61.57,1588.93,Yes
ID0966,Male,0,Yes,No,35,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,47.99,4054.9,No
ID0967,Male,0,Yes,Yes,17,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),116.77,6367.5,Yes
ID0968,Female,1,Yes,No,18,No,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,70.75,1287.2,No
ID0969,Female,0,Yes,No,45,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Mailed check,70.24,5312.87,Yes
ID0970,Male,0,Yes,No,53,No,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Mailed check,47.15,2657.25,Yes
ID0971,Female,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Mailed check,68.68,2796.49,Yes
ID0972,Male,0,No,No,65,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),118.02,5330.14,No
ID0973,Male,0,Yes,Yes,1,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,66.67,3790.29,Yes
ID0974,Male,1,Yes,Yes,58,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,126.1,6516.05,Yes
ID0975,Female,1,Yes,No,26,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),125.57,1332.75,Yes
ID0976,Female,0,Yes,Yes,20,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),44.62,6341.58,No
ID0977,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,47.9,608.45,No
ID0978,Female,0,Yes,No,59,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,117.12,1634.02,Yes
ID0979,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),69.66,5284.57,No
ID0980,Female,1,Yes,No,5,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),30.43,6854.9,Yes
ID0981,Female,0,Yes,No,65,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),57.65,2097.16,Yes
ID0982,Female,1,No,Yes,17,No,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),90.35,2685.8,No
ID0983,Female,1,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),110.72,4344.24,Yes
ID0984,Male,0,Yes,No,41,No,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.46,1772.42,Yes
ID0985,Female,1,No,No,68,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,No,Electronic check,41.15,6509.12,No
ID0986,Female,1,No,No,69,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,123.12,6212.72,No
ID0987,Female,1,No,No,11,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,105.86,1248.79,No
ID0988,Female,1,Yes,Yes,56,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,89.56,3765.24,No
ID0989,Female,0,Yes,Yes,51,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,107.68,6222.13,Yes
ID0990,Female,0,No,No,21,No,No,DSL,No internet service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),73.3,2765.89,Yes
ID0991,Female,1,No,No,26,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,106.59,5102.53,Yes
ID0992,Female,0,No,Yes,19,No,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),67.54,497.67,Yes
ID0993,Female,0,No,No,60,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,54.64,4909.63,Yes
ID0994,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card (automatic),103.62,1306.95,Yes
ID0995,Female,0,No,No,47,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,No,Credit card (automatic),72.38,6662.6,Yes
ID0996,Male,0,Yes,No,71,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,129.11,2909.04,Yes
ID0997,Male,1,Yes,No,26,Yes,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),65.29,2325.27,No
ID0998,Female,0,Yes,No,40,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),123.08,6744.01,Yes
ID0999,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,No,Electronic check,124.22,497.13,Yes
ID1000,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,54.42,3234.2,Yes
